id,sex,married,employment,income,digital1
106717,F,1,employed,21799.0,0.286
106718,M,1,employed,23382.0,0.253
106719,M,1,unemployed,24230.0,0.538
106720,M,1,unemployed,26250.0,0.287
106721,F,0,employed,38291.0,0.584
106722,F,1,employed,74191.0,0.093
106723,F,1,employed,17366.0,0.445
106724,F,1,employed,52503.0,0.546
106725,M,0,employed,52374.0,0.497
106726,F,0,student,11039.0,0.671
106727,M,1,unemployed,27490.0,0.582
106728,M,1,employed,13853.0,0.496
106729,F,1,employed,32327.0,0.524
106730,F,1,retired,12481.0,0.098
106731,M,1,employed,29800.0,0.525
106732,F,1,employed,16490.0,0.468
106733,M,1,unemployed,24056.0,0.246
106734,F,1,retired,26330.0,0.123
106735,F,1,employed,16441.0,0.579
106736,M,1,employed,31492.0,0.371
106737,M,1,unemployed,23926.0,0.449
106738,F,1,retired,15491.0,0.205
106739,M,0,student,0.0,0.698
106740,F,1,employed,60327.0,0.574
106741,F,0,employed,31735.0,0.362
106742,F,1,employed,10651.0,0.361
106743,M,0,student,18593.0,0.858
106744,M,1,unemployed,27762.0,0.403
106745,F,0,student,202.0,0.826
106746,F,0,student,9289.0,0.53
106747,F,0,student,6848.0,0.915
106748,M,0,student,0.0,0.164
106749,F,1,employed,16659.0,0.44
106750,M,1,employed,123087.0,0.535
106751,M,1,student,5940.0,0.994
106752,F,1,retired,25993.0,0.229
106753,F,0,student,4920.0,0.646
106754,M,0,unemployed,21931.0,0.453
106755,F,0,retired,27640.0,0.19
106756,M,1,retired,55801.0,0.054
106757,M,1,employed,34940.0,0.251
106758,F,0,employed,50952.0,0.428
106759,M,1,employed,45685.0,0.63
106760,M,1,employed,27714.0,0.36
106761,F,0,unemployed,24142.0,0.307
106762,F,1,employed,23653.0,0.552
106763,M,0,employed,38801.0,0.598
106764,M,1,retired,15956.0,0.163
106765,M,0,employed,32357.0,0.495
106766,M,0,student,10396.0,0.751
106767,F,1,employed,21700.0,0.159
106768,M,1,unemployed,25279.0,0.357
106769,M,0,unemployed,0.0,0.001
106770,F,1,employed,10245.0,0.43
106771,F,0,employed,17516.0,0.178
106772,M,0,employed,11976.0,0.427
106773,M,1,retired,15527.0,0.089
106774,M,1,employed,25757.0,0.322
106775,M,1,student,17577.0,0.569
106776,M,1,employed,28649.0,0.669
106777,M,1,employed,38610.0,0.587
106778,F,1,employed,41408.0,0.32
106779,M,0,retired,36828.0,0.039
106780,M,1,employed,24043.0,0.074
106781,F,0,employed,27177.0,0.242
106782,F,0,employed,27607.0,0.517
106783,M,1,employed,20944.0,0.507
106784,M,1,employed,61029.0,0.36
106785,F,0,employed,55883.0,0.476
106786,M,0,student,17564.0,0.937
106787,F,0,student,0.0,0.652
106788,M,0,unemployed,18713.0,0.417
106789,F,0,employed,45492.0,0.12
106790,F,0,unemployed,0.0,0.202
106791,F,1,unemployed,23391.0,0.291
106792,F,0,employed,254073.0,0.174
106793,M,1,retired,57413.0,0.273
106794,F,1,employed,56431.0,0.584
106795,M,0,student,11401.0,0.975
106796,F,0,student,1886.0,0.788
106797,M,1,employed,25544.0,0.079
106798,M,1,unemployed,23451.0,0.657
106799,M,1,employed,32714.0,0.405
106800,F,1,employed,26510.0,0.447
106801,F,1,employed,45615.0,0.491
106802,F,1,unemployed,24192.0,0.257
106803,M,1,employed,21741.0,0.255
106804,M,1,employed,25119.0,0.552
106805,M,0,employed,36891.0,0.466
106806,F,0,retired,33939.0,0.197
106807,M,0,student,21045.0,0.086
106808,M,1,employed,10683.0,0.403
106809,F,1,employed,106614.0,0.333
106810,M,1,employed,32664.0,0.517
106811,M,1,employed,67942.0,0.459
106812,F,1,employed,40250.0,0.555
106813,M,0,retired,41423.0,0.207
106814,M,0,employed,18928.0,0.37
106815,M,1,employed,30361.0,0.305
106816,F,1,employed,18589.0,0.482
106817,M,0,unemployed,24089.0,0.256
106818,F,0,employed,26532.0,0.044
106819,M,0,employed,31878.0,0.575
106820,F,1,unemployed,21904.0,0.255
106821,M,1,employed,39800.0,0.24
106822,M,0,student,5217.0,0.476
106823,M,1,employed,57108.0,0.593
106824,F,1,employed,23256.0,0.184
106825,M,1,employed,56988.0,0.155
106826,M,1,employed,23445.0,0.605
106827,M,1,employed,44284.0,0.555
106828,F,0,unemployed,0.0,0.613
106829,M,0,employed,27369.0,0.19
106830,F,1,employed,18913.0,0.247
106831,F,1,unemployed,20927.0,0.599
106832,F,1,employed,17708.0,0.5
106833,M,0,employed,33953.0,0.615
106834,F,1,employed,29205.0,0.677
106835,M,1,employed,29059.0,0.617
106836,M,0,employed,47195.0,0.473
106837,F,0,unemployed,23754.0,0.517
106838,M,0,student,0.0,0.448
106839,M,0,employed,23467.0,0.64
106840,M,1,employed,85598.0,0.334
106841,M,1,employed,16164.0,0.457
106842,M,1,employed,31628.0,0.078
106843,M,1,unemployed,25754.0,0.356
106844,M,0,employed,60483.0,0.056
106845,M,1,employed,23359.0,0.374
106846,M,1,employed,40589.0,0.633
106847,M,0,student,19663.0,0.606
106848,F,0,employed,27117.0,0.353
106849,F,1,unemployed,24565.0,0.522
106850,M,1,employed,27689.0,0.503
106851,M,0,employed,30068.0,0.366
106852,M,0,employed,92382.0,0.469
106853,F,0,unemployed,21694.0,0.523
106854,F,0,retired,26658.0,0.095
106855,M,1,retired,30787.0,0.206
106856,F,1,unemployed,0.0,0.271
106857,F,1,unemployed,21433.0,0.551
106858,M,0,employed,24117.0,0.557
106859,M,0,retired,35391.0,0.208
106860,M,1,employed,13637.0,0.219
106861,F,1,employed,24312.0,0.401
106862,M,1,employed,30587.0,0.574
106863,M,1,employed,10968.0,0.529
106864,F,1,employed,58797.0,0.482
106865,M,0,employed,33207.0,0.542
106866,F,0,employed,25236.0,0.173
106867,M,0,student,11791.0,0.825
106868,M,0,employed,36044.0,0.451
106869,F,1,employed,18399.0,0.294
106870,F,1,employed,35847.0,0.331
106871,M,0,unemployed,0.0,0.519
106872,M,1,employed,47940.0,0.173
106873,M,1,employed,20531.0,0.655
106874,F,1,retired,12088.0,0.199
106875,M,0,student,4653.0,0.109
106876,M,0,employed,30945.0,0.05
106877,M,1,retired,23587.0,0.122
106878,M,1,employed,35506.0,0.511
106879,F,1,retired,10915.0,0.19
106880,M,1,employed,17067.0,0.592
106881,M,1,employed,42423.0,0.527
106882,F,1,employed,17183.0,0.362
106883,F,1,employed,21565.0,0.596
106884,M,1,unemployed,29387.0,0.111
106885,F,0,unemployed,25800.0,0.307
106886,F,1,unemployed,25395.0,0.732
106887,F,0,employed,16232.0,0.283
106888,M,1,employed,35153.0,0.445
106889,M,0,student,10895.0,0.44
106890,F,1,unemployed,24855.0,0.101
106891,F,1,unemployed,24636.0,0.298
106892,F,1,employed,20748.0,0.18
106893,F,1,retired,11941.0,0.259
106894,M,0,unemployed,24757.0,0.218
106895,M,1,unemployed,26476.0,0.144
106896,M,1,employed,23329.0,0.539
106897,M,1,employed,51640.0,0.542
106898,F,1,employed,16389.0,0.568
106899,F,0,retired,12496.0,0.075
106900,M,1,employed,45754.0,0.396
106901,F,1,unemployed,21438.0,0.54
106902,M,0,student,16518.0,0.501
106903,M,1,employed,12663.0,0.726
106904,F,1,retired,28680.0,0.158
106905,M,0,retired,19065.0,0.065
106906,M,0,unemployed,0.0,0.253
106907,F,0,student,7833.0,0.644
106908,M,1,retired,34488.0,0.132
106909,F,1,employed,16674.0,0.655
106910,M,1,employed,32082.0,0.67
106911,M,0,student,0.0,0.289
106912,F,1,employed,21110.0,0.6
106913,M,1,retired,21630.0,0.14
106914,F,1,retired,22823.0,0.029
106915,F,0,unemployed,27456.0,0.277
106916,F,0,employed,23184.0,0.408
106917,M,1,employed,72193.0,0.574
106918,F,1,employed,24244.0,0.305
106919,M,1,unemployed,30325.0,0.512
106920,M,1,employed,23312.0,0.278
106921,M,1,employed,152781.0,0.341
106922,F,1,employed,23774.0,0.542
106923,F,1,employed,20589.0,0.631
106924,M,0,student,15981.0,0.89
106925,F,1,retired,16588.0,0.215
106926,F,1,employed,29318.0,0.339
106927,M,1,unemployed,22992.0,0.611
106928,F,0,employed,22260.0,0.459
106929,F,0,employed,51101.0,0.648
106930,M,1,employed,113916.0,0.394
106931,F,1,employed,152947.0,0.013
106932,M,0,employed,14303.0,0.339
106933,M,0,retired,15943.0,0.256
106934,F,1,unemployed,19061.0,0.314
106935,F,1,employed,233129.0,0.372
106936,M,1,retired,19907.0,0.146
106937,M,1,employed,17945.0,0.45
106938,F,0,student,10354.0,0.237
106939,F,1,employed,17844.0,0.187
106940,M,1,employed,30433.0,0.49
106941,M,1,employed,35103.0,0.347
106942,M,1,student,21635.0,0.171
106943,M,0,employed,36284.0,0.136
106944,F,1,unemployed,22207.0,0.257
106945,M,1,employed,92925.0,0.321
106946,M,1,unemployed,24544.0,0.404
106947,M,0,retired,32322.0,0.126
106948,M,1,retired,28507.0,0.185
106949,M,0,employed,18238.0,0.202
106950,M,0,student,15211.0,0.582
106951,M,1,employed,227054.0,0.41
106952,M,1,employed,170810.0,0.065
106953,M,0,employed,16389.0,0.173
106954,F,1,unemployed,23871.0,0.07
106955,F,1,retired,22347.0,0.118
106956,M,1,employed,26060.0,0.128
106957,F,1,retired,14732.0,0.127
106958,M,0,employed,48774.0,0.334
106959,M,1,employed,14359.0,0.407
106960,M,0,unemployed,21517.0,0.295
106961,M,1,employed,23170.0,0.173
106962,M,1,employed,30835.0,0.326
106963,M,1,unemployed,28497.0,0.495
106964,F,1,retired,19874.0,0.198
106965,M,1,employed,13870.0,0.237
106966,F,0,unemployed,22184.0,0.57
106967,M,1,employed,63765.0,0.344
106968,M,1,employed,78418.0,0.353
106969,F,1,employed,20268.0,0.501
106970,M,1,student,0.0,0.42
106971,F,1,employed,17155.0,0.262
106972,F,1,employed,16024.0,0.541
106973,F,1,employed,212470.0,0.585
106974,M,0,employed,5843.0,0.519
106975,F,1,employed,10790.0,0.28
106976,M,1,student,10157.0,0.475
106977,M,1,employed,35428.0,0.268
106978,M,0,student,7868.0,0.864
106979,F,0,retired,49056.0,0.203
106980,F,0,retired,29094.0,0.225
106981,F,0,retired,15630.0,0.007
106982,M,1,retired,16716.0,0.211
106983,F,0,student,0.0,0.034
106984,F,0,employed,58741.0,0.647
106985,F,1,employed,79897.0,0.28
106986,M,0,student,3694.0,0.609
106987,M,1,retired,20240.0,0.168
106988,M,1,employed,20533.0,0.457
106989,M,1,unemployed,0.0,0.427
106990,M,0,employed,21925.0,0.489
106991,F,1,unemployed,20727.0,0.593
106992,F,1,employed,33393.0,0.471
106993,M,0,unemployed,0.0,0.047
106994,M,1,retired,81163.0,0.005
106995,M,1,employed,103289.0,0.461
106996,F,1,retired,11040.0,0.262
106997,F,1,employed,49663.0,0.464
106998,F,1,employed,26909.0,0.561
106999,F,1,unemployed,0.0,0.36
107000,M,1,unemployed,32572.0,0.446
107001,M,0,student,0.0,0.825
107002,M,0,student,0.0,0.647
107003,M,1,unemployed,21943.0,0.515
107004,M,1,unemployed,21997.0,0.075
107005,M,1,employed,25373.0,0.483
107006,M,0,employed,505496.0,0.559
107007,F,1,employed,28303.0,0.526
107008,M,0,employed,124907.0,0.421
107009,M,0,student,2306.0,0.133
107010,M,1,retired,89868.0,0.053
107011,M,1,employed,35417.0,0.107
107012,F,1,retired,18758.0,0.124
107013,F,1,retired,13576.0,0.036
107014,F,1,employed,18486.0,0.542
107015,M,1,employed,64805.0,0.508
107016,F,1,employed,29258.0,0.477
107017,F,1,retired,44022.0,0.191
107018,F,1,employed,18149.0,0.43
107019,F,1,retired,47246.0,0.043
107020,M,1,employed,21674.0,0.313
107021,F,0,student,13264.0,0.348
107022,F,0,student,7979.0,0.889
107023,F,1,employed,18368.0,0.586
107024,F,0,student,0.0,0.262
107025,M,1,employed,105841.0,0.641
107026,M,0,employed,20187.0,0.145
107027,F,1,employed,26836.0,0.412
107028,F,1,employed,24616.0,0.43
107029,F,1,employed,15348.0,0.009
107030,F,1,employed,49376.0,0.539
107031,F,0,unemployed,22639.0,0.352
107032,M,1,employed,38742.0,0.507
107033,F,1,retired,20766.0,0.236
107034,F,0,employed,35674.0,0.453
107035,M,1,employed,17965.0,0.505
107036,M,1,employed,16458.0,0.539
107037,M,1,employed,62035.0,0.241
107038,M,1,employed,25719.0,0.435
107039,M,0,employed,11110.0,0.205
107040,M,1,employed,20645.0,0.513
107041,F,1,unemployed,23219.0,0.301
107042,M,1,employed,43418.0,0.017
107043,M,1,retired,187852.0,0.156
107044,F,1,employed,45160.0,0.682
107045,F,1,student,0.0,0.634
107046,M,1,employed,16948.0,0.593
107047,M,0,employed,40831.0,0.43
107048,M,1,employed,55013.0,0.49
107049,M,0,unemployed,28179.0,0.702
107050,F,0,employed,24395.0,0.374
107051,F,1,retired,49457.0,0.207
107052,M,1,employed,33676.0,0.34
107053,M,1,employed,43803.0,0.03
107054,F,1,employed,22707.0,0.661
107055,F,1,unemployed,29893.0,0.589
107056,M,0,student,1428.0,0.28
107057,F,1,employed,13305.0,0.117
107058,F,0,employed,14544.0,0.593
107059,M,1,employed,32883.0,0.503
107060,F,1,employed,25580.0,0.393
107061,F,1,employed,24357.0,0.065
107062,F,0,unemployed,21193.0,0.213
107063,F,0,employed,36590.0,0.494
107064,M,0,employed,18076.0,0.412
107065,F,1,employed,30008.0,0.244
107066,M,1,employed,67348.0,0.093
107067,M,0,student,10940.0,0.897
107068,F,1,retired,36549.0,0.185
107069,F,1,employed,15848.0,0.235
107070,M,1,unemployed,27023.0,0.105
107071,F,1,retired,38143.0,0.256
107072,F,1,unemployed,24119.0,0.291
107073,F,1,retired,27983.0,0.198
107074,F,1,unemployed,0.0,0.297
107075,F,1,unemployed,22559.0,0.162
107076,F,1,employed,51897.0,0.491
107077,M,1,retired,60787.0,0.225
107078,M,0,employed,30223.0,0.601
107079,M,0,employed,35331.0,0.734
107080,F,0,student,10205.0,0.411
107081,M,1,employed,29811.0,0.122
107082,M,1,employed,20182.0,0.216
107083,F,0,student,20984.0,0.609
107084,F,0,student,9858.0,0.811
107085,M,1,employed,42855.0,0.161
107086,F,1,employed,29759.0,0.256
107087,F,1,employed,27773.0,0.501
107088,M,1,employed,55461.0,0.367
107089,M,1,employed,16650.0,0.636
107090,F,0,employed,29330.0,0.297
107091,F,0,unemployed,18822.0,0.015
107092,F,0,retired,29795.0,0.056
107093,M,1,employed,33079.0,0.491
107094,F,1,employed,62062.0,0.474
107095,F,1,unemployed,0.0,0.225
107096,F,1,employed,410071.0,0.181
107097,F,1,employed,11540.0,0.013
107098,M,1,employed,20811.0,0.33
107099,M,0,student,10193.0,0.444
107100,M,0,employed,35671.0,0.668
107101,F,0,employed,16927.0,0.523
107102,M,1,employed,27223.0,0.547
107103,M,0,employed,19524.0,0.167
107104,F,0,unemployed,25029.0,0.373
107105,F,0,retired,21795.0,0.015
107106,F,0,student,0.0,0.592
107107,F,1,employed,17900.0,0.466
107108,M,1,employed,28725.0,0.326
107109,F,1,retired,14781.0,0.244
107110,M,1,employed,22900.0,0.417
107111,F,1,employed,54429.0,0.663
107112,F,1,employed,36518.0,0.161
107113,F,0,student,0.0,0.608
107114,M,0,retired,51781.0,0.109
107115,M,1,unemployed,28719.0,0.414
107116,F,0,employed,46015.0,0.043
107117,M,1,employed,73613.0,0.594
107118,M,0,student,0.0,0.558
107119,F,0,student,8412.0,0.135
107120,F,0,student,10324.0,0.184
107121,M,0,employed,256572.0,0.473
107122,F,1,employed,19353.0,0.577
107123,M,0,employed,61003.0,0.475
107124,F,0,employed,22682.0,0.353
107125,M,0,employed,37900.0,0.588
107126,M,1,employed,19220.0,0.45
107127,M,1,employed,34783.0,0.321
107128,M,0,student,3010.0,0.689
107129,M,0,student,10912.0,0.511
107130,F,1,employed,17881.0,0.003
107131,M,0,student,5682.0,0.236
107132,M,1,unemployed,25808.0,0.482
107133,M,0,student,17155.0,0.75
107134,M,1,employed,172948.0,0.494
107135,M,0,student,17008.0,0.664
107136,M,0,student,0.0,0.839
107137,F,0,employed,23090.0,0.593
107138,M,0,student,6822.0,0.321
107139,F,1,employed,36811.0,0.486
107140,F,1,employed,21310.0,0.597
107141,M,1,employed,42821.0,0.353
107142,M,1,unemployed,27859.0,0.505
107143,F,1,employed,35836.0,0.537
107144,F,1,retired,12601.0,0.165
107145,F,0,student,4190.0,0.534
107146,M,1,employed,50907.0,0.548
107147,F,0,student,0.0,0.202
107148,F,0,employed,25375.0,0.37
107149,M,1,unemployed,21870.0,0.486
107150,F,1,employed,134862.0,0.527
107151,F,0,student,10863.0,0.763
107152,M,1,retired,36264.0,0.098
107153,M,1,employed,22828.0,0.59
107154,F,0,student,13242.0,0.733
107155,F,1,employed,16380.0,0.415
107156,F,1,employed,36256.0,0.264
107157,M,1,employed,362493.0,0.417
107158,M,1,unemployed,24309.0,0.022
107159,M,0,student,11206.0,0.741
107160,M,1,employed,31280.0,0.518
107161,F,1,retired,34315.0,0.209
107162,F,1,employed,17662.0,0.463
107163,F,0,unemployed,21375.0,0.279
107164,M,0,employed,57091.0,0.203
107165,M,0,employed,29540.0,0.379
107166,F,0,student,7372.0,0.584
107167,M,1,employed,15694.0,0.071
107168,F,0,student,11552.0,0.556
107169,M,0,employed,25843.0,0.29
107170,M,0,employed,30100.0,0.55
107171,M,1,employed,61979.0,0.326
107172,M,1,employed,28428.0,0.532
107173,F,1,employed,48424.0,0.351
107174,F,1,unemployed,22651.0,0.12
107175,F,0,unemployed,25341.0,0.513
107176,M,1,employed,14583.0,0.308
107177,F,0,student,0.0,0.028
107178,M,1,employed,29729.0,0.116
107179,F,0,student,0.0,0.667
107180,F,1,employed,32107.0,0.526
107181,M,0,employed,26296.0,0.167
107182,F,1,employed,16895.0,0.234
107183,F,0,employed,27488.0,0.079
107184,F,1,unemployed,20821.0,0.494
107185,M,0,employed,27788.0,0.297
107186,M,0,student,21798.0,0.709
107187,M,1,employed,30463.0,0.412
107188,M,0,employed,22579.0,0.302
107189,M,0,employed,33474.0,0.416
107190,M,0,employed,27193.0,0.137
107191,F,0,retired,26471.0,0.223
107192,M,1,employed,48558.0,0.048
107193,M,0,student,15927.0,0.402
107194,M,1,employed,23398.0,0.289
107195,F,0,unemployed,24159.0,0.649
107196,M,1,employed,30708.0,0.205
107197,M,1,retired,38360.0,0.017
107198,M,1,employed,17533.0,0.436
107199,M,0,employed,23298.0,0.516
107200,M,0,retired,15776.0,0.175
107201,M,0,retired,38318.0,0.114
107202,M,1,retired,34849.0,0.231
107203,F,1,employed,21734.0,0.166
107204,M,0,employed,20690.0,0.531
107205,F,1,employed,17697.0,0.626
107206,M,1,employed,305078.0,0.317
107207,M,0,unemployed,0.0,0.537
107208,M,0,employed,10752.0,0.442
107209,F,1,employed,11501.0,0.674
107210,M,1,employed,28521.0,0.39
107211,M,1,unemployed,22914.0,0.289
107212,F,1,employed,15069.0,0.186
107213,M,1,employed,129489.0,0.468
107214,F,1,employed,42769.0,0.295
107215,F,1,employed,23189.0,0.48
107216,M,0,student,8131.0,0.663
107217,F,0,employed,26638.0,0.195
107218,M,0,student,14904.0,0.287
107219,M,0,retired,87540.0,0.264
107220,M,0,retired,41823.0,0.271
107221,F,1,employed,22806.0,0.293
107222,M,1,employed,21053.0,0.216
107223,M,1,employed,28350.0,0.276
107224,M,1,employed,50723.0,0.199
107225,M,1,employed,32716.0,0.469
107226,F,1,unemployed,0.0,0.524
107227,F,1,retired,13361.0,0.103
107228,M,1,employed,35332.0,0.458
107229,M,1,employed,37331.0,0.347
107230,F,0,employed,34560.0,0.563
107231,M,0,student,0.0,0.234
107232,M,1,employed,44966.0,0.258
107233,M,1,employed,32996.0,0.58
107234,F,0,student,9399.0,0.207
107235,M,0,employed,24972.0,0.376
107236,M,1,employed,94416.0,0.447
107237,F,1,employed,17994.0,0.376
107238,M,1,employed,25344.0,0.518
107239,F,1,employed,21296.0,0.689
107240,M,0,retired,16568.0,0.217
107241,M,1,employed,28552.0,0.237
107242,M,0,student,13991.0,0.718
107243,M,1,employed,27501.0,0.261
107244,M,1,employed,37774.0,0.668
107245,F,1,employed,26499.0,0.12
107246,F,0,employed,20976.0,0.392
107247,F,1,employed,31254.0,0.215
107248,M,1,employed,32791.0,0.63
107249,F,1,unemployed,24684.0,0.395
107250,M,1,employed,20169.0,0.071
107251,M,1,retired,16740.0,0.183
107252,F,1,employed,133681.0,0.601
107253,F,1,employed,27837.0,0.662
107254,F,1,employed,31742.0,0.403
107255,M,0,student,16596.0,0.073
107256,M,0,retired,51053.0,0.154
107257,M,1,employed,22792.0,0.182
107258,M,0,student,0.0,0.737
107259,M,0,employed,15616.0,0.217
107260,F,1,employed,18563.0,0.206
107261,F,1,unemployed,25302.0,0.496
107262,M,1,retired,45062.0,0.041
107263,M,0,student,15458.0,0.669
107264,M,0,employed,21145.0,0.685
107265,F,1,employed,36595.0,0.211
107266,F,0,unemployed,20403.0,0.565
107267,M,1,employed,33955.0,0.426
107268,F,0,employed,27764.0,0.417
107269,M,0,employed,28777.0,0.463
107270,M,1,unemployed,24563.0,0.225
107271,F,1,retired,20597.0,0.028
107272,F,0,retired,29978.0,0.26
107273,F,0,retired,21131.0,0.14
107274,M,1,employed,12968.0,0.07
107275,M,1,unemployed,23391.0,0.281
107276,F,1,retired,26617.0,0.086
107277,M,1,employed,28901.0,0.599
107278,M,1,retired,65073.0,0.202
107279,M,1,retired,36126.0,0.124
107280,M,1,retired,24060.0,0.258
107281,M,0,unemployed,27951.0,0.212
107282,M,0,employed,81425.0,0.282
107283,F,0,student,0.0,0.635
