id,sex,married,employment,income,digital1
224122,M,1,employed,112225.0,0.33
224123,F,1,retired,22262.0,0.245
224124,F,1,employed,17978.0,0.167
224125,F,0,student,17215.0,0.582
224126,M,1,employed,35078.0,0.571
224127,F,1,unemployed,0.0,0.728
224128,M,1,employed,39656.0,0.419
224129,F,1,retired,30270.0,0.181
224130,M,1,employed,20587.0,0.449
224131,M,0,employed,13889.0,0.19
224132,F,0,unemployed,20996.0,0.665
224133,F,1,unemployed,21310.0,0.512
224134,F,0,student,0.0,0.214
224135,M,1,retired,31140.0,0.153
224136,M,1,employed,53481.0,0.126
224137,M,1,employed,92486.0,0.31
224138,M,0,employed,45165.0,0.404
224139,F,1,retired,46095.0,0.122
224140,F,0,employed,37842.0,0.405
224141,F,1,unemployed,20485.0,0.22
224142,F,1,employed,17667.0,0.467
224143,F,1,employed,454665.0,0.527
224144,M,1,employed,41400.0,0.399
224145,M,1,unemployed,25327.0,0.592
224146,M,0,employed,28728.0,0.061
224147,F,0,student,21276.0,0.253
224148,M,1,employed,30123.0,0.557
224149,F,1,employed,22115.0,0.187
224150,F,0,student,13321.0,0.531
224151,M,0,student,0.0,0.233
224152,M,0,employed,26046.0,0.45
224153,M,0,employed,22879.0,0.472
224154,M,1,employed,37221.0,0.092
224155,F,1,employed,18253.0,0.405
224156,M,0,employed,37116.0,0.273
224157,M,1,employed,56346.0,0.285
224158,F,1,employed,24668.0,0.508
224159,M,1,employed,29949.0,0.581
224160,F,1,employed,405243.0,0.314
224161,M,0,employed,29939.0,0.059
224162,M,1,employed,20361.0,0.175
224163,M,1,employed,19735.0,0.385
224164,M,1,employed,24608.0,0.332
224165,F,0,employed,41706.0,0.292
224166,F,1,employed,72749.0,0.37
224167,M,1,retired,25317.0,0.108
224168,M,1,employed,17949.0,0.15
224169,M,1,retired,17817.0,0.18
224170,M,1,employed,18154.0,0.245
224171,M,0,employed,36870.0,0.472
224172,F,1,retired,32616.0,0.103
224173,M,0,employed,47473.0,0.336
224174,M,0,retired,17629.0,0.157
224175,F,0,employed,39997.0,0.038
224176,F,1,employed,33595.0,0.39
224177,M,0,student,18892.0,0.344
224178,M,1,employed,47592.0,0.397
224179,F,1,employed,30410.0,0.408
224180,M,1,employed,66150.0,0.488
224181,M,1,unemployed,24316.0,0.52
224182,F,0,unemployed,24523.0,0.406
224183,M,0,student,4637.0,0.945
224184,M,0,employed,48652.0,0.367
224185,F,0,student,2162.0,0.367
224186,F,1,employed,162450.0,0.017
224187,M,1,employed,35103.0,0.139
224188,F,1,retired,22645.0,0.202
224189,M,0,student,4511.0,0.652
224190,F,1,employed,100798.0,0.28
224191,F,0,employed,90306.0,0.724
224192,F,0,student,4933.0,0.893
224193,F,1,employed,16287.0,0.475
224194,M,0,student,16026.0,0.843
224195,M,1,employed,37034.0,0.631
224196,M,1,unemployed,23762.0,0.062
224197,F,1,employed,25354.0,0.566
224198,M,0,employed,37705.0,0.577
224199,M,1,retired,30667.0,0.196
224200,F,1,unemployed,23251.0,0.055
224201,M,0,retired,99983.0,0.123
224202,M,0,employed,14521.0,0.544
224203,M,1,employed,33357.0,0.028
224204,F,1,unemployed,22936.0,0.278
224205,M,1,employed,36493.0,0.257
224206,F,1,unemployed,22182.0,0.542
224207,M,0,employed,48856.0,0.486
224208,F,1,unemployed,21164.0,0.267
224209,F,1,retired,32148.0,0.168
224210,F,0,student,13512.0,0.408
224211,F,1,employed,46721.0,0.051
224212,M,1,employed,46684.0,0.216
224213,M,1,employed,46926.0,0.037
224214,M,1,employed,142439.0,0.577
224215,F,1,retired,23892.0,0.192
224216,M,0,employed,21647.0,0.299
224217,F,0,employed,22174.0,0.435
224218,M,1,employed,37337.0,0.489
224219,F,1,employed,30844.0,0.349
224220,M,1,retired,44317.0,0.09
224221,F,1,employed,24659.0,0.374
224222,F,1,employed,73021.0,0.077
224223,M,0,employed,74958.0,0.379
224224,F,1,employed,36802.0,0.586
224225,M,1,employed,27376.0,0.341
224226,F,1,unemployed,25240.0,0.276
224227,F,0,unemployed,21724.0,0.582
224228,M,1,employed,18837.0,0.474
224229,F,1,retired,28171.0,0.242
224230,F,1,employed,16863.0,0.083
224231,M,0,student,1680.0,0.383
224232,M,0,employed,48639.0,0.417
224233,F,1,unemployed,24334.0,0.021
224234,M,0,student,0.0,0.385
224235,M,1,employed,23537.0,0.29
224236,M,0,student,3572.0,0.54
224237,M,1,retired,45706.0,0.271
224238,M,0,employed,58682.0,0.443
224239,F,1,unemployed,22428.0,0.563
224240,M,1,employed,31329.0,0.532
224241,F,0,student,0.0,0.416
224242,M,1,employed,56125.0,0.342
224243,M,1,employed,82289.0,0.629
224244,M,0,unemployed,20738.0,0.524
224245,F,1,retired,48237.0,0.194
224246,F,1,employed,38679.0,0.643
224247,M,0,employed,61597.0,0.714
224248,F,1,employed,155627.0,0.264
224249,M,1,employed,43511.0,0.574
224250,F,1,employed,22744.0,0.245
224251,F,1,employed,17052.0,0.673
224252,M,1,employed,35143.0,0.59
224253,M,0,student,26029.0,0.886
224254,F,1,employed,64400.0,0.441
224255,M,1,employed,50130.0,0.534
224256,F,0,student,0.0,0.739
224257,M,1,employed,106966.0,0.257
224258,M,1,employed,53821.0,0.409
224259,F,0,employed,20047.0,0.141
224260,F,1,unemployed,23169.0,0.241
224261,M,1,unemployed,0.0,0.339
224262,F,0,employed,25398.0,0.595
224263,F,1,employed,26468.0,0.487
224264,M,1,student,16524.0,0.848
224265,M,1,employed,68713.0,0.586
224266,M,1,employed,59004.0,0.308
224267,M,0,student,12580.0,0.517
224268,F,0,student,8848.0,0.127
224269,M,1,employed,29292.0,0.107
224270,F,0,retired,16338.0,0.228
224271,M,0,employed,60191.0,0.522
224272,M,0,student,11993.0,0.86
224273,M,0,employed,20943.0,0.412
224274,M,0,student,0.0,0.527
224275,M,0,student,0.0,0.799
224276,M,1,employed,27151.0,0.364
224277,M,1,retired,42858.0,0.013
224278,M,0,employed,91942.0,0.373
224279,M,1,retired,18346.0,0.29
224280,M,1,employed,67371.0,0.222
224281,F,0,unemployed,24014.0,0.34
224282,F,1,unemployed,24818.0,0.44
224283,M,1,employed,15314.0,0.21
224284,M,1,unemployed,29040.0,0.645
224285,F,1,retired,24343.0,0.173
224286,M,0,employed,35038.0,0.381
224287,F,0,student,1862.0,0.454
224288,M,1,employed,33505.0,0.151
224289,M,0,employed,29394.0,0.055
224290,F,1,unemployed,0.0,0.21
224291,M,1,employed,1000000.0,0.455
224292,F,1,employed,12769.0,0.385
224293,M,0,employed,54876.0,0.359
224294,M,1,employed,124831.0,0.478
224295,M,1,employed,37492.0,0.52
224296,F,0,employed,81598.0,0.027
224297,F,1,employed,25321.0,0.019
224298,F,1,unemployed,22819.0,0.358
224299,M,1,employed,32776.0,0.211
224300,M,0,student,0.0,0.063
224301,F,0,student,0.0,0.496
224302,M,1,unemployed,27023.0,0.61
224303,M,0,student,13215.0,0.55
224304,M,0,student,14695.0,0.495
224305,M,0,student,12168.0,0.201
224306,F,1,unemployed,22889.0,0.452
224307,F,0,retired,16647.0,0.176
224308,F,1,retired,15898.0,0.274
224309,F,0,student,14936.0,0.551
224310,M,1,employed,49264.0,0.336
224311,M,0,employed,13816.0,0.561
224312,M,1,retired,23181.0,0.106
224313,F,1,employed,49070.0,0.399
224314,F,1,unemployed,26604.0,0.236
224315,M,0,retired,21097.0,0.154
224316,M,1,employed,25162.0,0.248
224317,M,0,unemployed,25538.0,0.672
224318,F,1,employed,23541.0,0.134
224319,F,1,employed,13912.0,0.605
224320,M,1,unemployed,25870.0,0.437
224321,M,0,student,0.0,0.241
224322,F,1,employed,18178.0,0.571
224323,M,1,employed,42370.0,0.369
224324,M,1,unemployed,23452.0,0.346
224325,F,1,unemployed,25653.0,0.685
224326,F,0,unemployed,19059.0,0.345
224327,F,1,employed,20276.0,0.098
224328,M,1,employed,29374.0,0.038
224329,M,1,employed,16073.0,0.52
224330,M,1,employed,50080.0,0.31
224331,F,1,employed,19409.0,0.434
224332,M,1,employed,20276.0,0.193
224333,M,1,employed,75827.0,0.149
224334,M,1,employed,23343.0,0.268
224335,M,1,student,16283.0,0.706
224336,M,1,unemployed,0.0,0.547
224337,F,1,employed,27077.0,0.694
224338,F,0,student,15996.0,0.744
224339,F,0,student,18283.0,0.299
224340,F,1,employed,33421.0,0.277
224341,F,1,employed,39388.0,0.066
224342,F,1,student,0.0,0.842
224343,M,1,employed,52297.0,0.03
224344,M,1,employed,42578.0,0.168
224345,M,1,employed,26228.0,0.673
224346,M,0,unemployed,23767.0,0.127
224347,M,1,retired,19381.0,0.129
224348,M,1,employed,23337.0,0.353
224349,F,1,unemployed,0.0,0.505
224350,M,1,employed,20414.0,0.539
224351,M,0,student,927.0,0.745
224352,M,0,employed,22690.0,0.461
224353,F,1,retired,15467.0,0.117
224354,F,1,employed,30418.0,0.329
224355,F,1,employed,25327.0,0.698
224356,M,1,student,4683.0,0.012
224357,M,1,employed,68897.0,0.201
224358,M,1,employed,18322.0,0.443
224359,M,1,employed,30168.0,0.619
224360,M,1,retired,42968.0,0.214
224361,F,1,employed,20720.0,0.345
224362,M,0,retired,54575.0,0.08
224363,M,0,employed,48741.0,0.035
224364,F,0,student,12190.0,0.561
224365,M,1,unemployed,27205.0,0.492
224366,F,1,employed,19177.0,0.399
224367,M,1,student,0.0,0.399
224368,F,1,employed,66325.0,0.185
224369,M,0,employed,21984.0,0.422
224370,M,0,employed,30667.0,0.43
224371,M,0,student,11152.0,0.415
224372,F,1,unemployed,27710.0,0.42
224373,M,0,student,0.0,0.392
224374,M,1,employed,31645.0,0.116
224375,F,0,employed,16464.0,0.367
224376,F,1,employed,45701.0,0.594
224377,M,1,unemployed,28936.0,0.664
224378,F,1,retired,32885.0,0.027
224379,F,1,employed,31957.0,0.426
224380,M,1,retired,43544.0,0.193
224381,F,0,student,20000.0,0.733
224382,F,1,employed,17621.0,0.48
224383,M,1,employed,61100.0,0.078
224384,M,1,employed,26769.0,0.66
224385,F,0,unemployed,24442.0,0.193
224386,F,1,employed,18382.0,0.51
224387,M,0,employed,36360.0,0.487
224388,M,1,unemployed,26739.0,0.217
224389,M,1,employed,351539.0,0.186
224390,F,1,retired,30988.0,0.124
224391,M,0,student,20666.0,0.157
224392,F,1,unemployed,25096.0,0.247
224393,M,1,retired,61272.0,0.18
224394,M,0,employed,24171.0,0.452
224395,F,1,retired,36619.0,0.231
224396,M,1,employed,23666.0,0.443
224397,F,1,employed,16837.0,0.453
224398,M,1,employed,38695.0,0.322
224399,F,1,employed,16675.0,0.58
224400,F,1,retired,15581.0,0.165
224401,F,0,employed,32427.0,0.464
224402,M,0,employed,33619.0,0.452
224403,F,1,employed,24970.0,0.311
224404,F,0,student,14795.0,0.889
224405,M,1,unemployed,27101.0,0.56
224406,M,1,employed,36987.0,0.607
224407,F,0,student,13101.0,0.637
224408,M,0,employed,49859.0,0.675
224409,M,1,employed,39500.0,0.3
224410,F,1,unemployed,25426.0,0.367
224411,M,1,employed,37016.0,0.484
224412,F,1,employed,34468.0,0.591
224413,F,1,employed,29711.0,0.02
224414,F,0,employed,15103.0,0.524
224415,F,1,employed,41449.0,0.574
224416,F,0,student,3015.0,0.134
224417,F,1,employed,25635.0,0.505
224418,M,0,employed,328446.0,0.531
224419,M,0,employed,73049.0,0.105
224420,F,1,employed,35953.0,0.105
224421,F,0,student,0.0,0.618
224422,F,1,unemployed,22272.0,0.278
224423,M,1,employed,20013.0,0.041
224424,M,0,retired,33324.0,0.133
224425,M,1,employed,17577.0,0.562
224426,M,1,employed,269010.0,0.215
224427,M,0,retired,41195.0,0.136
224428,F,1,retired,29280.0,0.233
224429,M,0,retired,35883.0,0.148
224430,F,1,employed,21171.0,0.56
224431,F,1,employed,21506.0,0.118
224432,M,0,employed,24717.0,0.518
224433,M,1,unemployed,22018.0,0.078
224434,M,1,employed,1000000.0,0.592
224435,M,0,employed,12611.0,0.01
224436,F,1,employed,25741.0,0.184
224437,M,1,employed,53895.0,0.127
224438,F,1,employed,306026.0,0.482
224439,M,0,student,11458.0,0.445
224440,M,1,employed,15282.0,0.469
224441,M,0,student,8876.0,0.071
224442,F,1,employed,97029.0,0.243
224443,F,1,employed,17698.0,0.036
224444,M,1,unemployed,27651.0,0.609
224445,M,1,employed,15042.0,0.241
224446,F,1,retired,51460.0,0.132
224447,M,0,student,1874.0,0.672
224448,F,1,employed,19051.0,0.147
224449,F,1,retired,26028.0,0.187
224450,F,1,employed,31877.0,0.03
224451,M,0,employed,36051.0,0.463
224452,F,1,unemployed,21869.0,0.131
224453,M,0,student,12117.0,0.815
224454,M,0,student,19718.0,0.701
224455,F,0,student,15945.0,0.958
224456,F,0,employed,42387.0,0.617
224457,M,1,employed,63629.0,0.409
224458,F,1,retired,50415.0,0.21
224459,F,0,student,5956.0,0.339
224460,F,1,employed,13832.0,0.246
224461,F,1,retired,14496.0,0.203
224462,M,0,employed,20025.0,0.505
224463,M,0,retired,19540.0,0.11
224464,M,1,unemployed,22154.0,0.44
224465,M,1,retired,23675.0,0.169
224466,F,1,employed,48354.0,0.646
224467,M,0,retired,52131.0,0.157
224468,F,1,employed,27336.0,0.5
224469,F,1,retired,20885.0,0.085
224470,F,1,employed,32926.0,0.556
224471,F,0,employed,44136.0,0.445
224472,F,1,unemployed,21584.0,0.503
224473,M,1,retired,44670.0,0.202
224474,M,1,employed,45162.0,0.466
224475,F,1,employed,25398.0,0.344
224476,M,0,employed,29147.0,0.495
224477,M,1,retired,29288.0,0.132
224478,F,0,employed,17266.0,0.617
224479,M,1,unemployed,23672.0,0.647
224480,M,0,student,24093.0,0.929
224481,M,1,employed,50695.0,0.409
224482,M,1,unemployed,22044.0,0.337
224483,F,1,unemployed,20726.0,0.528
224484,F,0,employed,23476.0,0.334
224485,F,1,employed,20152.0,0.225
224486,M,1,employed,23024.0,0.454
224487,F,0,unemployed,20085.0,0.252
224488,M,0,employed,35642.0,0.382
224489,M,1,retired,15317.0,0.021
224490,F,1,employed,32543.0,0.337
224491,F,0,student,0.0,0.84
224492,F,0,employed,74993.0,0.055
224493,M,1,employed,148592.0,0.462
224494,M,1,employed,21394.0,0.448
224495,F,1,retired,104313.0,0.161
224496,F,0,unemployed,21993.0,0.179
224497,M,1,unemployed,22157.0,0.234
224498,F,1,employed,20898.0,0.081
224499,M,1,employed,517409.0,0.384
224500,M,1,retired,31224.0,0.225
224501,F,1,employed,39189.0,0.496
224502,M,1,employed,72896.0,0.306
224503,F,1,employed,26404.0,0.467
224504,F,1,student,17780.0,0.821
224505,M,1,student,11808.0,0.574
224506,M,1,employed,21488.0,0.455
224507,M,1,employed,55142.0,0.485
224508,F,1,retired,19667.0,0.133
224509,M,1,employed,22441.0,0.139
224510,M,1,employed,32046.0,0.592
224511,F,0,student,15424.0,0.516
224512,M,1,employed,297320.0,0.369
224513,M,1,employed,20293.0,0.294
224514,M,0,employed,23347.0,0.282
224515,F,1,employed,26008.0,0.584
224516,F,0,student,15958.0,0.728
224517,M,1,employed,38986.0,0.57
224518,F,1,retired,19966.0,0.249
224519,M,1,employed,94399.0,0.611
224520,M,1,employed,30712.0,0.409
224521,M,1,employed,459167.0,0.219
224522,F,1,employed,1000000.0,0.202
224523,M,0,student,8954.0,0.612
224524,M,1,employed,11360.0,0.198
224525,F,0,retired,40493.0,0.224
224526,M,1,employed,40070.0,0.455
224527,M,1,employed,21827.0,0.145
224528,M,0,student,15273.0,0.003
224529,M,0,employed,35678.0,0.717
224530,M,1,employed,103123.0,0.303
224531,M,1,employed,33534.0,0.114
224532,M,1,unemployed,25254.0,0.501
224533,M,0,employed,51301.0,0.503
224534,M,0,employed,42787.0,0.541
224535,F,1,employed,25616.0,0.487
224536,M,1,unemployed,27161.0,0.013
224537,F,1,student,20082.0,0.933
224538,M,1,unemployed,28088.0,0.05
224539,M,1,employed,32475.0,0.698
224540,M,1,employed,32409.0,0.059
224541,F,1,employed,31402.0,0.327
224542,F,1,employed,21059.0,0.078
224543,M,1,employed,24449.0,0.625
224544,F,1,employed,38147.0,0.593
224545,M,1,employed,17436.0,0.306
224546,M,1,employed,35308.0,0.263
224547,M,0,employed,104645.0,0.461
224548,M,1,retired,38078.0,0.162
224549,M,0,employed,30827.0,0.332
224550,F,0,retired,39875.0,0.197
224551,M,0,employed,34910.0,0.471
224552,F,1,employed,53573.0,0.043
224553,M,1,employed,111464.0,0.276
224554,F,1,employed,29542.0,0.258
224555,F,1,employed,27751.0,0.33
224556,M,0,unemployed,22776.0,0.019
224557,F,1,employed,54112.0,0.542
224558,M,0,student,0.0,0.174
224559,M,1,unemployed,0.0,0.52
224560,F,1,retired,10533.0,0.042
224561,F,1,retired,25687.0,0.23
224562,M,1,retired,53585.0,0.225
224563,M,1,unemployed,21577.0,0.37
224564,F,0,retired,14091.0,0.239
224565,F,0,unemployed,21916.0,0.595
224566,M,1,employed,29596.0,0.3
224567,F,1,employed,25693.0,0.387
224568,M,0,employed,12875.0,0.111
224569,F,0,employed,26469.0,0.316
224570,M,0,employed,22850.0,0.14
224571,F,1,unemployed,23273.0,0.426
224572,M,0,student,0.0,0.639
224573,M,0,student,9532.0,0.523
224574,M,1,employed,76601.0,0.233
224575,F,1,employed,22563.0,0.423
224576,M,1,unemployed,0.0,0.522
224577,M,0,student,0.0,0.516
224578,M,1,employed,50205.0,0.42
224579,F,1,retired,27763.0,0.16
224580,M,1,employed,13337.0,0.02
224581,M,1,employed,69987.0,0.379
224582,F,0,student,13664.0,0.712
224583,M,1,employed,17399.0,0.511
224584,M,1,employed,60590.0,0.311
224585,F,1,retired,28276.0,0.008
224586,M,1,employed,26956.0,0.455
224587,M,0,unemployed,24971.0,0.438
224588,M,1,employed,93273.0,0.448
224589,M,1,employed,53207.0,0.382
224590,F,0,employed,33213.0,0.21
224591,M,0,employed,29047.0,0.632
224592,M,0,unemployed,19180.0,0.541
224593,M,0,unemployed,25283.0,0.066
224594,M,1,employed,56067.0,0.197
224595,F,1,retired,26264.0,0.307
224596,M,1,employed,27399.0,0.11
224597,M,0,unemployed,23281.0,0.699
224598,M,1,employed,24553.0,0.621
224599,M,0,retired,31613.0,0.158
224600,M,1,employed,32339.0,0.485
224601,M,1,unemployed,29943.0,0.105
224602,F,0,employed,25215.0,0.35
224603,F,0,unemployed,27893.0,0.475
224604,F,1,retired,35504.0,0.006
224605,F,0,student,2385.0,0.408
224606,M,1,employed,46108.0,0.479
224607,M,0,employed,22240.0,0.43
224608,M,1,unemployed,27546.0,0.589
224609,F,1,retired,49032.0,0.143
224610,F,1,retired,10946.0,0.108
224611,M,0,employed,22184.0,0.465
224612,F,1,unemployed,0.0,0.635
224613,F,0,employed,23117.0,0.338
224614,M,1,employed,41237.0,0.189
224615,M,1,employed,108182.0,0.362
224616,M,1,employed,26635.0,0.483
224617,M,0,employed,23972.0,0.59
224618,F,0,student,0.0,0.746
224619,M,1,employed,96470.0,0.248
224620,F,1,employed,53106.0,0.563
224621,M,1,unemployed,0.0,0.407
224622,M,0,unemployed,0.0,0.523
224623,M,1,student,9684.0,0.195
224624,F,0,student,24303.0,0.71
224625,F,1,retired,20774.0,0.049
224626,M,0,employed,33408.0,0.421
224627,F,1,employed,8689.0,0.524
224628,M,1,unemployed,25677.0,0.067
224629,F,0,unemployed,25054.0,0.353
224630,M,1,employed,44037.0,0.65
224631,F,0,student,12892.0,0.054
224632,M,0,student,5182.0,0.767
224633,F,1,employed,20311.0,0.653
224634,M,0,employed,71358.0,0.382
224635,M,1,employed,22640.0,0.204
224636,M,1,employed,37916.0,0.548
224637,M,1,unemployed,0.0,0.234
224638,F,0,unemployed,20906.0,0.116
224639,M,0,employed,47539.0,0.352
224640,M,0,employed,51368.0,0.54
224641,F,1,employed,37630.0,0.605
224642,M,0,employed,63801.0,0.431
224643,M,0,employed,20736.0,0.401
224644,M,0,employed,66315.0,0.243
224645,F,1,employed,69602.0,0.708
224646,M,1,retired,64190.0,0.188
224647,M,0,retired,17678.0,0.121
224648,M,1,employed,78515.0,0.499
224649,M,1,employed,27068.0,0.534
224650,F,1,employed,16654.0,0.558
224651,M,1,unemployed,27519.0,0.59
224652,M,1,employed,99321.0,0.578
224653,M,1,employed,26180.0,0.556
224654,F,0,student,9810.0,0.407
224655,F,1,unemployed,0.0,0.218
224656,F,0,student,13783.0,0.258
224657,F,0,employed,60449.0,0.436
224658,M,1,employed,34364.0,0.591
224659,M,1,employed,24030.0,0.327
224660,M,0,student,0.0,0.57
224661,M,0,unemployed,26790.0,0.041
224662,F,0,student,19569.0,0.715
224663,M,1,employed,58186.0,0.592
224664,M,1,employed,110716.0,0.486
224665,M,0,employed,37247.0,0.316
224666,M,0,student,19420.0,0.093
224667,M,0,employed,42653.0,0.509
224668,F,0,employed,47629.0,0.551
224669,M,0,employed,202849.0,0.321
224670,F,0,unemployed,22179.0,0.506
224671,M,0,employed,19965.0,0.282
224672,M,1,unemployed,24968.0,0.182
224673,F,0,student,17158.0,0.913
224674,F,1,unemployed,16956.0,0.15
224675,F,1,employed,45112.0,0.427
224676,F,0,employed,19031.0,0.555
224677,M,1,unemployed,0.0,0.257
224678,F,1,retired,42134.0,0.042
224679,M,1,employed,49394.0,0.314
224680,F,1,employed,17209.0,0.286
224681,F,0,employed,169548.0,0.526
224682,F,1,unemployed,20517.0,0.296
224683,M,0,student,9535.0,0.777
224684,M,1,employed,24301.0,0.123
224685,M,0,employed,16194.0,0.48
224686,M,0,employed,18210.0,0.485
224687,F,0,employed,20049.0,0.308
224688,M,1,employed,19652.0,0.082
