id,own,competing2,competing3,borrowertype,accepted,default,profit
123446,.49908,.5782888,.3873026,3,0,1,
123447,.8479838,,.4065776,1,0,0,
123448,.4219775,.6583138,.5503097,2,1,1,-10000
123449,.1597336,.5418649,.1099666,1,0,0,
123450,.1346677,.1090522,.1114912,2,0,0,
123451,.1477561,.1528084,.2796263,2,0,0,
123452,.2091476,,.3014245,2,1,1,-10000
123453,.0934919,.1653502,.0721688,1,0,0,
123454,.3567756,,.5072719,3,1,0,3567.756
123455,.1932175,,.2473384,2,1,0,1932.175
123456,.1782546,.152657,.1011278,1,0,0,
123457,.1751004,,.1265522,2,0,0,
123458,.208886,.247016,.2396646,1,1,0,2088.86
123459,.3339093,.1855091,.1419253,3,0,0,
123460,.1255796,.1644267,.1245675,1,1,0,1255.796
123461,.281215,.9213209,.4344306,1,1,1,-10000
123462,.287233,.5237401,.1212287,1,0,0,
123463,.5851571,,,2,1,1,-10000
123464,.143978,.1721968,.6063016,2,1,0,1439.78
123465,.1514254,.137932,.1131543,1,0,0,
123466,.9481981,.846573,.547052,2,0,1,
123467,.6121552,.317269,.7244408,3,0,0,
123468,.1916532,.4662365,.1464749,2,0,0,
123469,.114026,.1855145,.0487844,1,0,0,
123470,.1097065,.268091,.1138778,3,0,0,
123471,.1952519,.1644209,.194029,2,0,0,
123472,.5709756,,.9442517,3,1,1,-10000
123473,.1317608,.211089,.8240542,1,1,0,1317.608
123474,.0945986,.1241443,.041694,3,0,0,
123475,.1666495,.5137754,.1266527,1,0,0,
123476,.6725547,.398484,,2,0,1,
123477,.2703232,.233586,.6013651,2,0,0,
123478,.2789695,.286458,.2273902,3,0,0,
123479,.1638274,.6362413,.1156038,3,0,0,
123480,.5667023,.346762,.6277677,1,0,0,
123481,.127271,.6817358,.2548819,1,1,0,1272.71
123482,.1597779,.6185449,.1168031,2,0,0,
123483,.1438648,.25312,.1132159,3,0,0,
123484,.2503239,.221915,.1416838,1,0,0,
123485,.1555725,.5959833,.1114286,1,0,0,
123486,.1502235,.1644251,.2145905,1,1,0,1502.235
123487,.1734529,.2494985,.0438308,1,0,0,
123488,.6040995,.281241,.8640184,3,0,0,
123489,.1805262,.1855109,.4224944,2,0,0,
123490,.3123994,.1527484,.7983595,1,0,0,
123491,.2328251,.297104,.1618994,2,0,0,
123492,.5758842,.308536,.6124287,1,0,0,
123493,.3511554,.186731,.1924629,3,0,1,
123494,.3324957,,.217575,2,0,0,
123495,.1823878,.270794,.1463572,3,0,0,
123496,.5609752,,.664863,2,1,1,-10000
123497,.6656665,,,1,1,0,6656.665
123498,.1944091,.1644263,.0834699,2,0,0,
123499,.3324828,.1527805,.2536238,3,0,0,
123500,.2252121,.4696319,.1139011,3,0,0,
123501,.3103248,.1644268,.4478407,1,0,1,
123502,.1797103,.245154,.2701328,2,1,0,1797.103
123503,.1507044,.214309,.1046687,2,0,0,
123504,.1156512,.1855139,.0355514,2,0,0,
123505,.2117144,.121961,.1018842,2,0,0,
123506,.1126001,.251624,.1575525,3,1,0,1126.001
123507,.1485676,.192453,.2892646,2,1,0,1485.676
123508,.2007138,,.34326,2,1,0,2007.138
123509,.2405627,,,2,1,0,2405.627
123510,.3274797,.312521,.4425014,3,0,0,
123511,.3089488,.164426,.8640184,2,0,1,
123512,.1255062,.1644261,.1628976,1,1,0,1255.062
123513,.1311686,.167536,.1437783,1,1,1,-10000
123514,.2625249,.563928,,2,1,0,2625.249
123515,.304646,.1855092,.1734074,2,0,0,
123516,.1479822,.31939,.1181514,3,0,0,
123517,.1719388,.330541,.2732814,2,1,0,1719.388
123518,.1240389,.169173,.0779313,1,0,0,
123519,.166727,.2025224,.1587601,1,1,0,1667.27
123520,.159815,.9821696,.1879051,2,1,0,1598.15
123521,.1643395,.1855115,.1632703,3,0,0,
123522,.3407237,.24688,.2273042,1,0,0,
123523,.1815685,.499313,.117419,1,0,1,
123524,.1856211,.154443,.5377569,1,0,1,
123525,.211643,,.8175611,1,1,0,2116.43
123526,.1807075,.1855069,.3157013,1,1,0,1807.075
123527,.2034984,.1792682,.094151,1,0,0,
123528,.1801941,.145192,.1189069,3,0,0,
123529,.1250357,.211295,.0459278,3,0,0,
123530,.289321,.319702,.2832323,1,1,0,2893.21
123531,.4423867,.271903,.3646832,2,0,0,
123532,.349427,.4975535,.2835404,1,0,0,
123533,.1814654,,.142267,3,0,0,
123534,.6346995,,.9501525,1,1,0,6346.995
123535,.3273937,.154396,.4672754,2,0,0,
123536,.1735237,.260362,.1075503,3,0,0,
123537,.1727141,.5116702,.215135,2,1,0,1727.141
123538,.2796448,,.3857872,3,1,1,-10000
123539,.2983254,.1855133,,2,0,0,
123540,.1536725,.128856,.0879614,2,0,0,
123541,.6615347,.9629663,,1,1,0,6615.347
123542,.1549032,.161521,.0720825,1,0,0,
123543,.2556213,,.2172209,1,0,1,
123544,.5817227,.361788,,3,0,0,
123545,.4316334,.322322,.4046813,3,0,0,
123546,.2978526,,.2786251,1,1,0,2978.526
123547,.2592945,.4752171,.3083596,1,1,1,-10000
123548,.1899836,.6340669,.1636366,2,0,1,
123549,.4028931,.293236,.5028189,1,0,0,
123550,.1115363,.071305,.0432065,2,0,0,
123551,.1885837,.276238,.189514,3,0,0,
123552,.1859793,.170833,.2546337,2,0,0,
123553,.175193,.179267,.0830365,3,0,0,
123554,.613261,.303907,,2,0,0,
123555,.1980264,,.1998842,2,1,0,1980.264
123556,.1547308,.1792662,.1216881,3,0,0,
123557,.346718,.119635,.2209438,2,0,0,
123558,.2327935,.086185,.1271524,1,0,0,
123559,.1226128,.2795632,.1198937,1,1,0,1226.128
123560,.8590024,.364817,.6975679,2,0,1,
123561,.184404,.103939,.1261111,1,0,0,
123562,.1849528,.229546,.2261003,3,1,1,-10000
123563,.3840462,,.2800128,2,0,0,
123564,.2412791,.303877,.2526646,2,1,1,-10000
123565,.4518828,.378749,.409767,2,0,0,
123566,.2730747,.1644253,.3503333,3,0,1,
123567,.1120497,.2025222,.1980331,1,1,0,1120.497
123568,.1536887,.1722009,.0395902,1,0,0,
123569,.4360115,.311038,.2160945,3,0,0,
123570,.2804832,.250325,.127441,2,0,0,
123571,.2935471,.8338324,.6215641,3,1,0,2935.471
123572,.3337381,.367003,.2888649,1,0,0,
123573,.3144581,.5246543,.2325779,1,0,0,
123574,.1910901,.159628,,3,0,1,
123575,.1656191,.1528067,.0965399,2,0,0,
123576,.1444519,.177234,,2,1,0,1444.519
123577,.4262815,,.405448,1,0,0,
123578,.4107099,,.22048,2,0,0,
123579,.4986381,.311365,.6587777,1,0,0,
123580,.2130852,.3026027,.3538984,2,1,1,-10000
123581,.1001464,.1644274,.0566667,1,0,0,
123582,.2578425,.419021,.4611686,1,1,0,2578.425
123583,.1286225,.1644267,.1461797,2,1,0,1286.225
123584,.2096062,.270991,.4121237,1,1,1,-10000
123585,.1197849,.044536,.0422953,1,0,0,
123586,.2875434,.1855079,.1952453,1,0,1,
123587,.2825056,.181097,.3102373,2,0,0,
123588,.1527783,.1616796,.1236475,3,0,0,
123589,.1832748,.1644234,.1867557,3,0,1,
123590,.1482177,.1721991,.0891071,3,0,0,
123591,.1927424,.5221842,.2917373,1,1,0,1927.424
123592,.1380216,.215918,.1201634,1,1,0,1380.216
123593,.6262571,.30061,,3,0,0,
123594,.2654638,.145922,.8505018,2,0,0,
123595,.1407086,.274759,.1409149,2,1,0,1407.086
123596,.12109,.083352,.8640184,2,0,0,
123597,.1642124,.1866621,.0480579,3,0,1,
123598,.2734715,.8480588,.7491038,1,1,0,2734.715
123599,.1397752,.219938,.0810816,2,0,0,
123600,.2392882,,.2487335,2,1,0,2392.882
123601,.3272094,,.38859,3,1,0,3272.094
123602,.1913528,.20252,.1513636,2,0,0,
123603,.210059,,,1,1,0,2100.591
123604,.1587278,.1855127,.1347614,1,0,0,
123605,.1245333,.2693661,.2828228,1,1,0,1245.333
123606,.2582611,.3128757,.082993,1,0,0,
123607,.1273597,.2025234,.1214845,2,0,0,
123608,.9153247,,.4390846,3,0,1,
123609,.1855433,.461881,.1478558,2,0,0,
123610,.2038938,.4097336,.1869602,2,0,0,
123611,.1478953,.2986237,.061196,2,0,0,
123612,.1746641,.276671,.2475271,1,1,0,1746.641
123613,.2243889,.247219,.3397513,3,1,0,2243.889
123614,.5001889,,.7154258,1,1,0,5001.889
123615,.1768135,.1792666,.1718394,1,1,0,1768.135
123616,.1635377,.303376,.2062788,3,1,0,1635.377
123617,.1058045,.1644261,.0520158,3,0,0,
123618,.6787239,.282692,.7605442,2,0,1,
123619,.5129258,,.6745115,2,1,1,-10000
123620,.2215496,.8497333,.7372131,1,1,0,2215.496
123621,.2714921,,.2655343,1,1,0,2714.921
123622,.245925,,.2628828,3,0,0,
123623,.3048269,.146496,.3467872,3,0,1,
123624,.1880906,.274759,.7857844,3,1,1,-10000
123625,.2730747,.148868,.3052126,2,0,0,
123626,.104325,.14167,.0190161,2,0,0,
123627,.1630877,.8938307,.1223647,2,0,0,
123628,.1028728,.1395319,.0699027,1,0,0,
123629,.2343488,.1404357,.1399527,2,0,0,
123630,.1344127,.1644272,.0844487,1,0,0,
123631,.1901153,.1644205,.8371818,1,0,0,
123632,.2502982,.2025223,.3443919,2,0,0,
123633,.2023212,,.4465714,2,1,0,2023.212
123634,.1439748,.451164,.1190129,1,0,0,
123635,.2990536,.164425,.3056598,1,0,1,
123636,.5194283,.358695,.3356124,3,0,0,
123637,.2960741,,.2659116,2,0,1,
123638,.0902877,.1644275,.0429769,2,0,0,
123639,.1798974,,.1575525,2,0,0,
123640,.110817,.1644268,.1462217,3,1,0,1108.17
123641,.2946104,,.7139152,2,1,0,2946.104
123642,.2467206,,.2384939,3,0,0,
123643,.4871649,.305537,,2,0,0,
123644,.1693561,,.1472988,1,0,0,
123645,.1837499,.5137754,.6912408,1,1,0,1837.499
123646,.2535071,.274759,.2355122,2,0,0,
123647,.3039657,.163867,.1378855,1,0,0,
123648,.2474685,.779434,.2993725,3,1,0,2474.685
123649,.1814107,.1644226,.2880318,3,0,0,
123650,.4362824,.310542,.2237295,3,0,0,
123651,.2001865,.185508,,3,0,0,
123652,.3028228,.1792679,.2947941,3,0,0,
123653,.3049982,.1644253,.515006,3,0,0,
123654,.2075431,.2110244,.5805,2,0,0,
123655,.1417213,.289688,.1325098,3,0,0,
123656,.3289542,.273777,.3071223,2,0,1,
123657,.1185902,.1644263,.1698319,1,1,0,1185.902
123658,.1890406,.6656248,.205468,1,1,1,-10000
123659,.5778788,,.8223053,2,1,1,-10000
123660,.1751353,.185489,.1722075,3,0,0,
123661,.1298309,.5133972,.0765711,1,0,0,
123662,.2975223,.4094026,.1957427,3,0,0,
123663,.1689766,.1792653,.1297769,2,0,0,
123664,.1699073,,.1519643,1,1,0,1699.073
123665,.249231,.8173122,.2088852,2,0,0,
123666,.1633037,.7620187,.1484121,3,0,1,
123667,.1102059,.1098417,.0342834,2,0,0,
123668,.1419603,.2025225,.4589222,3,1,0,1419.603
123669,.1399599,.14807,.1319323,3,0,0,
123670,.2780321,,.5261599,3,1,1,-10000
123671,.1197524,.1855137,.0283473,3,0,0,
123672,.1222024,.164613,.074322,1,0,0,
123673,.2146959,,.2833393,3,1,0,2146.959
123674,.2270173,,.7056875,1,1,0,2270.173
123675,.3541951,,.1705511,3,0,0,
123676,.2117075,.245544,.3806081,2,1,1,-10000
123677,.1567791,.185513,.0847007,3,0,0,
123678,.3609326,,.2701328,1,0,0,
123679,.1231658,.1855123,.0684139,3,0,0,
123680,.180341,.9437543,.2291892,3,1,1,-10000
123681,.2240998,.2824036,.1053564,2,0,0,
123682,.1042217,.2239892,.1436682,1,1,0,1042.217
123683,.2219854,,.3873343,3,1,0,2219.854
123684,.1607971,,.2596204,2,1,0,1607.971
123685,.2885853,.1855116,.455238,1,0,0,
123686,.1565635,.0915909,.0422618,3,0,0,
123687,.1888944,.226589,.1410384,1,0,0,
123688,.1378612,.183529,.176837,1,1,0,1378.612
123689,.3463617,.158383,.2441367,3,0,0,
123690,.1743656,.6739649,.9129394,1,1,0,1743.656
123691,.3816466,,.2833393,3,0,0,
123692,.3095765,.8906817,.4731719,2,1,0,3095.765
123693,.2110919,,.7254847,2,1,1,-10000
123694,.2144873,,.3765214,3,1,0,2144.873
123695,.1477484,.1528112,.1984728,2,0,0,
123696,.4177477,.390768,.3002409,2,0,0,
123697,.1664356,.184319,.1850317,1,1,0,1664.356
123698,.158489,.2239892,.1335682,2,0,0,
123699,.1507757,.201308,.1032697,1,0,0,
123700,.1191603,.0782553,.007001,1,0,0,
123701,.0992044,.1663961,.0449196,1,0,0,
123702,.4137621,.352831,.5331515,1,0,0,
123703,.2313031,,.0209304,1,0,0,
123704,.1654788,,,1,1,0,1654.788
123705,.1506756,.3506372,.1415284,2,0,0,
123706,.7395134,,1,3,1,1,-10000
123707,.1478936,.1528135,.3945243,2,0,0,
123708,.9635102,.874678,,2,0,0,
123709,.1969929,.532835,.3540277,3,1,0,1969.929
123710,.865256,,.8903796,2,1,1,-10000
123711,.2090845,.1722096,.0720171,2,0,0,
123712,.2265949,,.1275871,3,0,0,
123713,.181085,.1722076,.0943247,3,0,0,
123714,.1797218,.373982,.0749782,3,0,0,
123715,.5311887,.341769,.3898965,1,0,0,
123716,.1408007,.189742,.1394123,1,1,0,1408.007
123717,.226139,.274759,.1925872,1,0,1,
123718,.2347354,,.1141397,1,0,0,
123719,.1414479,.2668189,.1056784,2,0,0,
123720,.1957242,,.1888508,2,0,0,
123721,.2881458,.4538208,.0633757,2,0,0,
123722,.2799505,.1528137,.2150408,2,0,0,
123723,.1978564,,.3044516,1,1,0,1978.564
123724,.4338374,.7165157,.1815012,2,0,0,
123725,.1587492,.1644273,.007004,2,0,0,
123726,.5524629,.285952,.7959784,1,0,0,
123727,.1938349,.6765859,.3994743,3,1,0,1938.349
123728,.1694695,.1855124,.2715815,2,0,0,
123729,.1353511,.1644251,.1791676,2,1,0,1353.511
123730,.2155655,.24584,.7983595,3,1,1,-10000
123731,.4249988,.259402,.3503333,3,0,1,
123732,.5802439,,.4944073,3,0,1,
123733,.5793602,,,3,1,0,5793.602
123734,.1262851,.1644261,.34326,2,1,0,1262.851
123735,.1111196,.1644269,.0132248,1,0,0,
123736,.3822021,.304861,.1952453,1,0,0,
123737,.1282328,.1855114,.0717493,3,0,0,
123738,.6207669,,,1,1,0,6207.669
123739,.1454458,.1644256,.4885882,3,1,0,1454.458
123740,.3452477,.1855114,.4429453,1,0,0,
123741,.3447842,.1855078,.3504474,1,0,0,
123742,.174856,.8338324,.3029208,3,1,0,1748.56
123743,.5380593,,.365613,2,0,1,
123744,.1720638,.127228,.3261719,1,0,0,
123745,.1871263,.4106996,.5423902,1,1,0,1871.263
123746,.5725104,,.7813867,1,1,0,5725.104
123747,.118745,.1855129,.1409485,3,1,0,1187.45
123748,.1923317,.5246543,.2423126,3,1,0,1923.317
123749,.529869,,,2,1,0,5298.69
123750,.2581488,.1644268,.7081892,1,0,1,
123751,.2913294,.3940099,.1378509,2,0,0,
123752,.1206088,.1855123,.2218208,1,1,0,1206.088
123753,.1279506,.222149,.1718895,2,1,0,1279.506
123754,.2716886,.275253,.4486463,1,1,0,2716.886
123755,.1207675,.231429,.5612099,2,1,0,1207.676
123756,.6148128,.398715,.9057925,1,0,0,
123757,.1061337,.2558188,.2628828,1,1,0,1061.337
123758,.1019849,.267893,.0461535,3,0,0,
123759,.1616029,.142257,.1367306,3,0,0,
123760,.223145,.7445076,.4648435,2,1,0,2231.45
123761,.1722894,.177184,.205183,1,1,0,1722.894
123762,.5099475,,.3329096,2,0,0,
123763,.1683956,.171847,.1917509,3,1,0,1683.956
123764,.7116284,.319476,,1,0,0,
123765,.601461,,.7129158,3,1,1,-10000
123766,.1607895,.193479,.4030415,1,1,1,-10000
123767,.1287775,.140733,.1654253,3,1,0,1287.775
123768,.2318833,.161584,.2475065,3,0,1,
123769,.6458244,,.8903033,1,1,0,6458.244
123770,.3373767,.186038,.4084513,2,0,0,
123771,.6331107,,.8970241,1,1,1,-10000
123772,.1454979,.210557,.1712393,1,1,0,1454.979
123773,.2055297,.1644255,.1249636,2,0,0,
123774,.5296847,.695231,,1,1,1,-10000
123775,.1490295,.5774815,.0925862,3,0,0,
123776,.172214,,.1644151,1,1,0,1722.14
123777,.2410037,.1792669,.1566374,1,0,0,
123778,.195788,.1855128,.1300026,2,0,0,
123779,.2129784,.343968,.5341035,3,1,0,2129.784
123780,.1233417,.1831318,.1090961,2,0,0,
123781,.1600606,.189713,.2371335,2,1,0,1600.606
123782,.2178709,.167906,.3942375,2,0,0,
123783,.3446274,.6951185,.0679214,2,0,0,
123784,.1438648,.1644265,.1761431,1,1,0,1438.648
123785,.370445,.331029,.2658529,2,0,0,
123786,.4444357,,.7591965,3,1,0,4444.357
123787,.1719388,.147948,.1899146,3,0,0,
123788,.3800575,.368357,,2,0,0,
123789,.38518,,.7115546,2,1,1,-10000
123790,.1820673,,,2,1,0,1820.673
123791,.1932281,,.7920496,1,1,0,1932.281
123792,.1782479,.1792679,.2233126,1,1,0,1782.479
123793,.6854827,,,2,1,0,6854.827
123794,.1452077,.1792662,.1358072,3,0,0,
123795,.1659741,.2025234,.1510084,3,0,0,
123796,.662092,,.5331515,1,0,0,
123797,.2795161,,.3796369,1,1,1,-10000
123798,.160119,.5608771,.267,1,1,0,1601.19
123799,.4108138,.333908,.1090919,1,0,0,
123800,.2883392,,,3,1,1,-10000
123801,.2079881,.12139,.2358425,2,0,0,
123802,.1024696,.146904,.1575525,3,1,0,1024.696
123803,.1862344,.4670087,.1554261,1,0,0,
123804,.1579221,.3754385,.2266538,2,1,1,-10000
123805,.3149587,.1528011,.0438066,1,0,1,
123806,.1611425,.152809,.1295391,2,0,0,
123807,.4755756,.285065,.5250439,2,0,0,
123808,.1993273,.362606,,3,1,0,1993.273
123809,.1390193,.1792679,.2474037,2,1,1,-10000
123810,.1679184,.1792683,.8240542,1,1,1,-10000
123811,.2060732,.9925013,.9129394,2,1,0,2060.732
123812,.1871936,,.5853981,1,1,0,1871.937
123813,.1869343,.206113,.547052,2,0,0,
123814,.540422,,.5939465,1,1,0,5404.22
123815,.3309335,,.3197721,2,0,0,
123816,.1403825,.494294,.1722611,1,1,0,1403.825
123817,.1740118,.179268,.1590357,2,0,0,
123818,.2147392,,.3820922,2,1,0,2147.393
123819,.1815985,.1644263,.1372996,1,0,0,
123820,.3041509,.7812105,.7672517,3,1,0,3041.509
123821,.1615793,.122181,.3327895,2,0,0,
123822,.1758033,.1855096,.2292615,3,1,0,1758.033
123823,.2299119,.223818,.2281097,3,0,0,
123824,.1468465,.1644274,.0473454,1,0,0,
123825,.5593161,.363204,.555834,1,0,1,
123826,.3193305,.1403976,.1111945,3,0,0,
123827,.1122047,.1644263,.0949136,1,1,0,1122.047
123828,.1107415,.067518,.0775951,3,0,0,
123829,.1442851,.2025215,.091354,3,0,0,
123830,.1364565,.210745,.0299411,2,0,0,
123831,.3014517,.13902,.277712,2,0,0,
123832,.1991431,,.5331515,2,1,0,1991.431
123833,.2331518,.337747,.3948427,3,1,0,2331.518
123834,.5658502,.8894283,.4273738,2,0,0,
123835,.1143137,.1644272,.1163216,1,1,0,1143.137
123836,.1751995,.138307,.2765744,3,0,0,
123837,.3338128,.5137754,,3,1,1,-10000
123838,.2192607,.4696319,.100063,2,0,0,
123839,.2291358,.8966944,.2888717,3,1,0,2291.358
123840,.1321808,.1792693,.1312007,2,0,0,
123841,.3037491,.1644218,.2468613,3,0,0,
123842,.3714014,.274755,,3,0,0,
123843,.2134475,.1855104,.2947941,3,0,0,
123844,.13193,.1792675,.2355122,2,1,0,1319.3
123845,.1802495,.276721,.2817755,3,1,0,1802.495
123846,.123274,.1644251,.0724038,3,0,0,
123847,.1545338,.9554765,.2686862,1,1,0,1545.338
123848,.2232235,.1644216,.4547816,1,0,0,
123849,.1763199,,.1853149,1,1,0,1763.199
123850,.2628753,.1580144,.3538984,1,0,0,
123851,.3651861,.4933501,.4777213,2,1,0,3651.861
123852,.4244706,,.172105,2,0,0,
123853,.3407466,.13606,.162789,2,0,0,
123854,.1755401,.195176,.5015139,3,1,0,1755.401
123855,.2783045,.1644244,.4030415,3,0,0,
123856,.1134637,.23631,.6912408,2,1,0,1134.637
123857,.2691566,,.54677,3,1,0,2691.566
123858,.3367243,.314018,.1878624,2,0,1,
123859,.3041509,.609027,.3589557,3,1,0,3041.509
123860,.7932615,.409922,1,3,0,1,
123861,.6387392,,.7440594,1,1,0,6387.392
123862,.2256955,,.6215641,3,1,0,2256.955
123863,.3918725,.404371,.4109337,1,1,1,-10000
123864,.2499386,,,2,1,0,2499.386
123865,.1465349,.216355,.1199443,2,0,0,
123866,.1078786,.06262,.1412552,2,0,0,
123867,.1438476,,.1276689,2,0,0,
123868,.2188638,.349154,.4440962,2,1,1,-10000
123869,.1196918,.1644245,.361086,2,1,0,1196.918
123870,.2265949,,.2990513,1,1,0,2265.949
123871,.1708262,,.1570113,2,0,0,
123872,.1523819,.1528061,.0720825,2,0,0,
123873,.1740786,.8597965,.2368955,3,1,0,1740.786
123874,.3334152,.384063,.3158105,1,1,0,3334.152
123875,.1921611,.7925547,,3,1,1,-10000
123876,.2943251,.6088944,.1540426,2,0,0,
123877,.3310055,.7175785,.4185602,1,1,0,3310.055
123878,.3106944,.1644225,.2137064,1,0,0,
123879,.1815517,.1644264,.1674595,3,0,0,
123880,.3652544,.2025135,.4140315,3,0,0,
123881,.1720431,.3435198,.1680737,1,1,0,1720.431
123882,.5263866,,,3,1,0,5263.866
123883,.1492172,.4232521,.2355122,1,1,0,1492.172
123884,.1973257,.140545,.232545,3,0,0,
123885,.1697808,.093282,.0480579,3,0,0,
123886,.3205106,.2025197,.1435383,3,0,0,
123887,.1687371,,.3307758,1,1,0,1687.371
123888,.2042622,.140933,.2527092,2,0,0,
123889,.1153356,.1792679,.0807754,3,0,0,
123890,.6099167,,,3,1,0,6099.167
123891,.4194992,.263187,.4728442,1,0,0,
123892,.1611522,.7816144,.1941148,2,1,0,1611.522
123893,.1624406,.200587,.3089897,1,1,0,1624.406
123894,.4251824,.6046671,.1575525,2,0,0,
123895,.2210588,,.2098688,2,0,0,
123896,.6104021,.831671,.8902661,3,1,1,-10000
123897,.1745502,.5988872,.2140882,2,1,0,1745.502
123898,.1609874,,.515006,1,1,0,1609.874
123899,.5108814,,.8604022,3,1,0,5108.813
123900,.5570939,,.6661814,1,1,1,-10000
123901,.4096293,,.1649332,1,0,0,
123902,.1624266,.4718709,.1842243,2,1,0,1624.266
123903,.2666802,,.4027337,3,1,0,2666.802
123904,.1961045,.7622609,.1841617,1,1,0,1961.045
123905,.6665125,,,2,1,0,6665.125
123906,.2957728,,.1980331,2,0,0,
123907,.270519,.1855091,.249585,2,0,0,
123908,.272461,.3738179,.5853981,1,1,0,2724.61
123909,.2109687,.3239404,.2061921,3,0,0,
123910,.1570042,.1792684,.1536752,1,1,0,1570.042
123911,.8604492,.392561,,3,0,1,
123912,.1454222,.352188,.2628918,2,1,0,1454.222
123913,.1592648,.1721941,.267,1,1,0,1592.648
123914,.3316213,.153593,.1303619,1,0,0,
123915,.3055834,.967672,,1,1,0,3055.834
123916,.1600606,.304968,.4672754,2,1,1,-10000
123917,.1755991,.126992,.1520685,1,0,0,
123918,.2210055,,.2475271,2,1,0,2210.055
123919,.3778132,.477659,.3913696,2,1,0,3778.132
123920,.4560001,.329693,.5548632,3,0,0,
123921,.4394044,.6917759,.2480627,3,0,1,
123922,.3242261,.1855084,.2860355,3,0,0,
123923,.2271485,.2571615,.1318825,3,0,0,
123924,.1822732,.1855129,.1980331,2,0,0,
123925,.2049701,,.8505018,1,1,0,2049.701
123926,.1485335,.1644237,.1199665,2,0,0,
123927,.3174273,,.241469,3,0,0,
123928,.5943531,.8118207,,1,1,1,-10000
123929,.4470525,.8242569,.4280176,3,0,1,
123930,.3819247,,.2589707,1,0,0,
123931,.1814654,.1855052,.222339,3,1,0,1814.654
123932,.3258854,.5222598,.3030064,3,0,1,
123933,.1661425,.1644222,,3,0,0,
123934,.4196447,.371994,,2,0,1,
123935,.4030632,.598645,,1,1,1,-10000
123936,.1794055,,.5612099,1,1,0,1794.055
123937,.1482429,.1722067,.3831202,1,1,0,1482.429
123938,.493625,,,3,1,0,4936.25
123939,.1518842,,.1870417,2,1,0,1518.842
123940,.1952716,.179396,.1458121,1,0,1,
123941,.2043487,,,2,1,0,2043.487
123942,.1659187,.7816144,.2678635,1,1,0,1659.187
123943,.159483,.3673681,.590327,3,1,0,1594.83
123944,.1594186,.317365,.8371818,1,1,0,1594.186
123945,.5612242,.371215,,2,0,0,
123946,.4215952,,.3944105,3,0,1,
123947,.4002592,,.4134704,2,1,0,4002.592
123948,.2621472,.2025216,.1100937,1,0,0,
123949,.1196895,.4113485,.0937428,3,0,0,
123950,.1376121,.1669331,.0588413,3,0,0,
123951,.3724419,.8106537,.7196802,2,1,0,3724.419
123952,.3847632,.8377044,.3989872,2,1,0,3847.632
